meeting_id,caption,speaker,caption_group_id,st,en
19,"Okay , okay , it's fine .",Industrial Designer,770,1933101,1934601
19,I dunno .,Marketing,771,1934801,1935341
19,So did you enjoy your clay modelling ?,Project Manager,772,1935541,1937821
19,Yes .,User Interface,773,1938021,1938321
19,Of course .,User Interface,773,1938521,1939181
19,This is my job .,User Interface,773,1939381,1940341
19,{vocalsound},User Interface,773,1940541,1941261
19,Yeah ?,Project Manager,774,1941461,1941821
19,{vocalsound} Was it a nice way to create your remote control ?,Project Manager,774,1942021,1945741
19,{vocalsound},Industrial Designer,775,1945941,1946661
19,"Yeah , it's uh it's good , to to create a control instead of a computer .",User Interface,776,1946861,1951241
19,{vocalsound},User Interface,776,1951441,1952161
19,{vocalsound},Project Manager,777,1952361,1953081
19,"Yeah , I think I find it really funny and amazing and interesting to go through all the process to {disfmarker} from the beginning to the end .",Industrial Designer,778,1953281,1961861
19,"And designing , looking at the chips , the solar cells and uh and it was very {vocalsound} informative for {gap} .",Industrial Designer,778,1962061,1968901
19,Yeah .,User Interface,779,1969101,1969461
19,And for the marketing guy ?,Project Manager,780,1969661,1971281
19,"Uh tha that was good but we should have more brainstorming like meetings , maybe .",Marketing,781,1971481,1976401
19,Yep {vocalsound} .,Industrial Designer,782,1976601,1977681
19,'Cause we just presenting one is presenting his stuff,Marketing,783,1977881,1981061
19,Okay .,User Interface,784,1981261,1981621
19,"next one his stuff and then we try to combine afterwards , so it {disfmarker} um .",Marketing,785,1981821,1986741
19,"Okay , okay .",Industrial Designer,786,1986941,1987721
19,"And new ideas about new products , maybe , wi which would be fashion and uh and yellow .",Project Manager,787,1987921,1993201
19,{vocalsound},Project Manager,787,1993401,1994121
19,{vocalsound} Yellow .,Industrial Designer,788,1994321,1995581
19,{vocalsound} I think you can think about a yellow T_V_ now after {disfmarker} {vocalsound} a fruit T_V_ or I dunno .,Industrial Designer,788,1995781,2002741
19,{vocalsound},User Interface,789,2002941,2003661
19,{vocalsound},Project Manager,790,2003861,2004581
19,{vocalsound},User Interface,791,2004781,2005501
19,It can be an interesting I don't know {disfmarker},Industrial Designer,792,2005701,2008701
19,"Yes , just lemon .",Project Manager,793,2008901,2009981
19,"Yeah , just a lemon T_V_ it'd be {vocalsound} yellow lemon .",Industrial Designer,794,2010181,2013781
19,"Yeah , but y you know the traditional T_V_ it's um {disfmarker}",User Interface,795,2013981,2017761
19,"It's flat , uh {disfmarker}",Industrial Designer,796,2017961,2019581
19,"Yeah yeah it's flat ,",User Interface,797,2019781,2021041
19,Squared ?,Project Manager,798,2021241,2021781
19,yeah the shape is very boring .,User Interface,799,2021981,2023841
19,"Yeah , that's right .",Industrial Designer,800,2024041,2025301
19,"It's really boring , yeah .",Industrial Designer,800,2025501,2027121
19,Could we come up with new T_V_ with {disfmarker} such as this kind of T_V_ ?,User Interface,801,2027321,2031881
19,Yeah .,Industrial Designer,802,2032081,2032441
19,{vocalsound},Industrial Designer,802,2032641,2033361
19,"So you can {disfmarker} {vocalsound} you have base , triangle base so you the T_V_ you can {disfmarker}",User Interface,803,2033561,2039741
19,{vocalsound},Marketing,804,2039941,2040661
19,"{vocalsound} Ah , the lemon T_V_ with the pineapple remote control .",Project Manager,805,2040861,2044941
19,"{vocalsound} Yeah , that's {disfmarker} that would be really interesting , actually .",Industrial Designer,806,2045141,2050241
19,Yeah .,User Interface,807,2050441,2050801
19,Yeah .,User Interface,807,2051001,2051361
19,Because the T_V_ you {vocalsound} also {disfmarker},User Interface,807,2051561,2054621
19,"Oh , that's interesting .",Project Manager,808,2054821,2056321
19,You could f we could do a kind of fruit collection of electronics things .,Project Manager,808,2056521,2060961
19,Electronic device .,Project Manager,808,2061161,2062301
19,{vocalsound} {gap} Device devi,Industrial Designer,809,2062501,2064301
19,{vocalsound} Yeah .,User Interface,810,2064501,2065641
19,"Yeah , but just don't trust too much the trends .",Marketing,811,2065841,2068781
19,Yeah .,User Interface,812,2068981,2069341
19,The fruit ?,Industrial Designer,813,2069541,2070201
19,{vocalsound} Yeah .,Industrial Designer,813,2070401,2071541
19,Maybe {disfmarker},Project Manager,814,2071741,2072821
19,'Cause fruit and vegetables it won't last for ten years uh .,Marketing,815,2073021,2076621
19,"Yeah , maybe la next year it will be insects .",Project Manager,816,2076821,2079581
19,"Yeah , it's {disfmarker}",Industrial Designer,817,2079781,2081221
19,Maybe two years it's dead .,Marketing,818,2081421,2083041
19,{vocalsound},User Interface,819,2083241,2083961
19,Yeah .,Marketing,820,2084161,2084521
19,"But I think it's good to follow the f flow and you know make it now and after , you know , if the people change their mind you change also the product .",Industrial Designer,821,2084721,2093841
19,Yeah .,Marketing,822,2094041,2094401
19,Mm .,User Interface,823,2094601,2094841
19,"Yeah , but this is good because it's not a long long life product .",Marketing,824,2095041,2099061
19,Yeah .,Industrial Designer,825,2099261,2099621
19,"T_V_ is more like fifteen years , maybe , so .",Marketing,826,2099821,2102581
19,"Yeah , yeah .",Industrial Designer,827,2102781,2103561
19,"That's a {disfmarker} yeah , yeah .",Industrial Designer,827,2103761,2105861
19,If you have a lemon lemon T_V_ for,Marketing,828,2106061,2108101
19,"We can think about T_V_ with you know where you can change you know the aspects o like for the cell phones , you know .",Industrial Designer,829,2108301,2115441
19,fifteen years {disfmarker},Marketing,830,2115641,2117201
19,Customable T_V_ .,Project Manager,831,2117401,2118421
19,"Yeah , you customise it every ti so every ti if people change , you just change the appearance , and y y you can keep {disfmarker}",Industrial Designer,832,2118621,2126421
19,{vocalsound},User Interface,833,2126621,2127341
19,"Yeah , yeah .",Marketing,834,2127541,2128321
19,Ah such {disfmarker} yeah .,Project Manager,835,2128521,2130141
19,You've already said mobile phones .,Project Manager,835,2130341,2132441
19,Okay .,User Interface,836,2132641,2133001
19,Tha that would that would make it .,Marketing,837,2133201,2135301
19,Yeah .,Marketing,837,2135501,2135861
19,"Yeah , you can keep the global appearan",Industrial Designer,838,2136061,2138401
19,"Yeah , and following {disfmarker}",Project Manager,839,2138601,2140581
19,"The mood of persons , the fashions uh {disfmarker}",Industrial Designer,840,2140781,2143781
19,Mm .,Project Manager,841,2143981,2144221
19,Yeah .,User Interface,842,2144421,2144781
19,"It's interesting , maybe we can create a a line of uh T_V_ with uh a a tr",Project Manager,843,2144981,2149361
19,"We int {vocalsound} {vocalsound} {vocalsound} Yeah , T_V_ , yeah .",Industrial Designer,844,2149561,2153521
19,"A T_V_ for autumn and a T_V_ for winter , you know , so it's {disfmarker} {vocalsound}",Industrial Designer,844,2153721,2158881
19,Yeah .,User Interface,845,2159081,2159441
19,Yeah .,User Interface,845,2159641,2160001
19,{vocalsound},Marketing,846,2160201,2160921
19,{vocalsound},User Interface,847,2161121,2161841
19,So what i and do w is it {vocalsound} {disfmarker} Okay .,Industrial Designer,848,2162041,2165461
19,So I think the costs are within the budget .,Project Manager,849,2165661,2168301
19,We're just at twelve fifty Euros .,Project Manager,849,2168501,2170541
19,"Yeah , the pr {gap} at {disfmarker}",Industrial Designer,850,2170741,2172841
19,Yep .,User Interface,851,2173041,2173341
19,Yeah .,Marketing,852,2173541,2173901
19,So,Project Manager,853,2174101,2174221
19,{vocalsound},User Interface,854,2174421,2175141
19,{vocalsound},Marketing,855,2175341,2176061
19,{vocalsound},Industrial Designer,856,2176261,2176981
19,do you think you can celebrate your creation ?,Project Manager,857,2177181,2179941
19,And you can celebrate your leadership .,User Interface,858,2180141,2182481
19,{vocalsound},User Interface,858,2182681,2183401
19,"Oh , thanks a lot .",Project Manager,859,2183601,2184741
19,"{vocalsound} Thank you , mister David Jordan .",Project Manager,859,2184941,2187701
19,{vocalsound},Project Manager,859,2187901,2188621
19,Yeah but I think f {vocalsound} it's really a celebrating object .,Industrial Designer,860,2188821,2192781
19,"{vocalsound} So it's yellow and very {disfmarker} a very ha it's very happy , so .",Industrial Designer,860,2192981,2197901
19,{vocalsound} Yeah .,User Interface,861,2198101,2199241
19,Hmm .,Marketing,862,2199441,2199741
19,Uh it's it's a pr it's like {disfmarker} yeah .,Industrial Designer,863,2199941,2202761
19,Yeah .,Marketing,864,2202961,2203321
19,It's party party remote control .,Marketing,864,2203521,2205501
19,The thing now is to to sell it .,Project Manager,865,2205701,2207621
19,{vocalsound},Industrial Designer,866,2207821,2208541
19,"Yeah , it's your job .",User Interface,867,2208741,2210061
19,{vocalsound},User Interface,867,2210261,2210981
19,{vocalsound},Project Manager,868,2211181,2211901
19,"{vocalsound} Yeah ,",Industrial Designer,869,2212101,2213241
19,{vocalsound},Marketing,870,2213441,2214161
19,Sell it .,User Interface,871,2214361,2214901
19,{vocalsound},User Interface,871,2215101,2215821
19,"right , go and sell it .",Industrial Designer,872,2216021,2217461
19,"Goo and good luck , so {disfmarker} {vocalsound}",Industrial Designer,872,2217661,2220541
19,Yeah .,Marketing,873,2220741,2221101
19,{vocalsound},Marketing,873,2221301,2222021
19,Yeah .,User Interface,874,2222221,2222581
19,Okay and the twelve fifty {disfmarker} twelve uh twelve {disfmarker},User Interface,874,2222781,2226861
19,{vocalsound},Industrial Designer,875,2227061,2227781
19,Uh-huh .,Marketing,876,2227981,2228461
19,Twenty five Euros .,Marketing,876,2228661,2229801
19,"Twenty five Euros , yeah .",User Interface,877,2230001,2231561
19,{vocalsound} It should be fine .,Industrial Designer,878,2231761,2233681
19,"Yeah , I think it's {vocalsound} {disfmarker}",Marketing,879,2233881,2236581
19,It's maybe a little bit expensive .,Project Manager,880,2236781,2238881
19,{vocalsound},Project Manager,880,2239081,2239801
19,Twenty five Euros .,User Interface,881,2240001,2241141
19,"It's cheap , yeah .",Marketing,882,2241341,2242481
19,"{vocalsound} No , I {disfmarker}",Marketing,882,2242681,2244601
19,"{vocalsound} No , it's not so expensive .",User Interface,883,2244801,2247261
19,"I'm not so happy about the fruit shape , you know .",Marketing,884,2247461,2250521
19,{vocalsound} Wh really ?,Industrial Designer,885,2250721,2252161
19,{vocalsound},Project Manager,886,2252361,2253081
19,"It should be it should be fine , you know , actually .",Industrial Designer,887,2253281,2256521
19,{vocalsound} S,Industrial Designer,887,2256721,2257561
19,{vocalsound},User Interface,888,2257761,2258481
19,{vocalsound},Marketing,889,2258681,2259401
19,Okay .,User Interface,890,2259601,2259961
19,Maybe what you can do a test .,Project Manager,891,2260161,2261961
19,"Put it outside , and if bees come , {vocalsound} it's really fruit .",Project Manager,891,2262161,2266241
19,{vocalsound},Project Manager,891,2266441,2267161
19,{vocalsound},Industrial Designer,892,2267361,2268081
19,Yeah .,Marketing,893,2268281,2268641
19,{vocalsound},Industrial Designer,894,2268841,2269561
19,{vocalsound},User Interface,895,2269761,2270481
19,{vocalsound},Marketing,896,2270681,2271401
19,"I I think I like {vocalsound} the the colour a the colour are very good , so actually so {disfmarker}",Industrial Designer,897,2271601,2277661
19,"{vocalsound} But don't put sugar in it , it's not working .",Project Manager,898,2277861,2281401
19,Okay .,User Interface,899,2281601,2281961
19,{vocalsound},User Interface,899,2282161,2282881
19,"{vocalsound} No , the colours are uh {disfmarker} it's perfect , yeah .",Marketing,900,2283081,2287341
19,"It's perfect , and {disfmarker}",Industrial Designer,901,2287541,2289401
19,True .,Marketing,902,2289601,2289961
19,"Uh yeah , another thing is the logo is missing still .",Marketing,902,2290161,2293401
19,I p is th y {vocalsound},Industrial Designer,903,2293601,2295041
19,"Yeah , but the colour , I think the colour is more {disfmarker} is most important ,",Project Manager,904,2295241,2300221
19,the the yellow ball thing that {disfmarker},Industrial Designer,905,2300421,2303001
19,Uh {disfmarker},Marketing,906,2303201,2304101
19,because I I don't think you have ever seen something like that before for a remote control .,Project Manager,907,2304301,2309821
19,Still that was one of the requirements we had .,Marketing,908,2310021,2312841
19,It's {disfmarker} yeah but it {disfmarker} I don't think it's such a problem just putting the logo somewhere .,Marketing,908,2313041,2319641
19,Uh f like y we can we can put some uh double R_ {disfmarker},Industrial Designer,909,2319841,2323441
19,"Yeah , but we decided to have something yellow and red , for the costs .",Project Manager,910,2323641,2327961
19,Yeah .,Marketing,911,2328161,2328521
19,"So maybe we can just integrate it on th on one side , the double R_ .",Project Manager,912,2328721,2332861
19,Mm .,Marketing,913,2333061,2333301
19,"Okay yeah , yeah .",Industrial Designer,914,2333501,2334581
19,"That's actually good idea , so {disfmarker}",Industrial Designer,914,2334781,2337361
19,Yeah .,Marketing,915,2337561,2337921
19,Mm .,User Interface,916,2338121,2338361
19,"So we have the logo , we have the colour , and we have the fashion in electronics ,",Project Manager,917,2338561,2343541
19,So we have to give a {disfmarker},User Interface,918,2343741,2345721
19,so we have the slogan too .,Project Manager,919,2345921,2347541
